user_id,segment,total_spend
672,NonVIP,550.8826572673117
673,NonVIP,542.2393579033994
674,NonVIP,306.69953896430377
675,NonVIP,433.6339833005858
676,NonVIP,361.1102397533011
677,NonVIP,1743.6724019104815
678,NonVIP,1112.787175745913
679,NonVIP,1338.567514687502
680,NonVIP,989.2228503650082
681,NonVIP,357.45930583776544
682,NonVIP,498.4552686829309
683,NonVIP,870.5768245509336
684,NonVIP,339.6208013653342
685,NonVIP,984.5150024329481
686,NonVIP,582.7865705148142
687,NonVIP,541.2322887122044
688,NonVIP,983.4118279481457
689,NonVIP,849.2425387572029
690,NonVIP,545.3722607822615
691,NonVIP,1258.444095242274
692,NonVIP,367.0195696096718
693,NonVIP,933.3353645714259
694,NonVIP,921.6870049354643
695,NonVIP,561.0160183801199
696,NonVIP,795.8201055364342
697,NonVIP,334.2494374597392
698,NonVIP,1105.678951006527
699,NonVIP,600.8250686064478
700,NonVIP,498.94822792444677
701,NonVIP,1184.3567441127923
702,NonVIP,451.5160724870827
703,NonVIP,306.5393974745439
704,NonVIP,282.5495559690683
705,NonVIP,928.2540659136928
706,NonVIP,328.90332287113085
707,NonVIP,1746.0943977576978
708,NonVIP,211.65102834572255
709,NonVIP,1690.9588308418124
710,NonVIP,746.9958331176031
711,NonVIP,630.6857935174214
712,NonVIP,492.89417816759453
713,NonVIP,828.4238030675083
714,NonVIP,651.5153215717426
715,NonVIP,1220.256101682373
716,NonVIP,708.2698794778761
717,NonVIP,722.4628274768979
718,NonVIP,544.5791438764311
719,NonVIP,644.6321905627123
720,NonVIP,787.8368087302332
721,NonVIP,259.66890677813365
722,NonVIP,316.8720351717953
723,NonVIP,1001.0405136895073
724,NonVIP,730.6802802610521
725,NonVIP,601.1287663053029
726,NonVIP,671.9195816416362
727,NonVIP,805.2638099446291
728,NonVIP,494.29483731898307
729,NonVIP,433.5176025416964
730,NonVIP,740.7883006170607
731,NonVIP,388.34533106925
732,NonVIP,832.5880779877804
733,NonVIP,260.75441291514227
734,NonVIP,1171.4945438466445
735,NonVIP,862.580618556186
736,NonVIP,765.7198362924322
737,NonVIP,1141.9356512025695
738,NonVIP,1662.3889020366007
739,NonVIP,1162.0065052987195
740,NonVIP,241.65695345228713
741,NonVIP,329.0575529007262
742,NonVIP,471.7031094458754
743,NonVIP,674.755280423777
744,NonVIP,884.2258012138425
745,NonVIP,446.232850795543
746,NonVIP,737.0986380373743
747,NonVIP,439.0175489940405
748,NonVIP,475.1664712163124
749,NonVIP,306.84305541820095
750,NonVIP,400.30298170188695
751,NonVIP,316.2627852558439
752,NonVIP,388.8795715031899
753,NonVIP,1187.3782307614888
754,NonVIP,394.583434074517
755,NonVIP,2829.372220056515
756,NonVIP,872.467012627006
757,NonVIP,736.3163634608518
758,NonVIP,414.8442800005319
759,NonVIP,977.6682831084418
760,NonVIP,484.63653400780356
761,NonVIP,711.3079070791491
762,NonVIP,2719.073553793244
763,NonVIP,630.9124186156672
764,NonVIP,1251.5027765625737
765,NonVIP,451.80603705828497
766,NonVIP,652.464238127004
767,NonVIP,1761.5340885576632
768,NonVIP,471.14604403576897
769,NonVIP,1802.3501062577582
770,NonVIP,981.6782082709283
771,NonVIP,488.16002552578607
772,NonVIP,941.8294963863167
773,NonVIP,1135.5869664482425
774,NonVIP,936.3557501551226
775,NonVIP,280.4446569471982
776,NonVIP,445.8910114880801
777,NonVIP,580.4854582558567
778,NonVIP,638.461651898173
779,NonVIP,935.7699381144523
780,NonVIP,733.4324865815944
781,NonVIP,319.11789225519556
782,NonVIP,819.8396874647253
783,NonVIP,930.5931326585021
784,NonVIP,904.9545725494203
785,NonVIP,1205.2344593286543
786,NonVIP,1052.2196718048897
787,NonVIP,856.2385725630749
788,NonVIP,639.962037826102
789,NonVIP,266.79257573289937
790,NonVIP,842.429534811677
791,NonVIP,745.6290525481531
792,NonVIP,772.2963585231371
793,NonVIP,329.56983812300297
794,NonVIP,367.02093967991294
795,NonVIP,1187.0589653612421
796,NonVIP,650.8275229360684
797,NonVIP,967.6063908440389
798,NonVIP,675.58238189111
799,NonVIP,676.1168233527612
800,NonVIP,1114.3829172940805
801,NonVIP,500.7842649582345
802,NonVIP,701.2513818009068
803,NonVIP,515.8152151715835
804,NonVIP,523.7566012168411
805,NonVIP,561.1315287218296
806,NonVIP,751.5769313894245
807,NonVIP,511.16286523596835
808,NonVIP,1326.986510759556
809,NonVIP,406.65533494404747
810,NonVIP,600.1745896934382
811,NonVIP,522.2507925215194
812,NonVIP,1474.151481396387
813,NonVIP,741.0774398691236
814,NonVIP,1173.2283443903384
815,NonVIP,293.81249589993956
816,NonVIP,770.3751825370538
817,NonVIP,1084.9584145028466
818,NonVIP,695.9349505418877
819,NonVIP,1195.1347341897501
820,NonVIP,500.4418221031532
821,NonVIP,1443.9549084096343
822,NonVIP,2355.2307107270676
823,NonVIP,544.8109162249511
824,NonVIP,520.5956377386152
825,NonVIP,1479.3550021606231
826,NonVIP,1585.6737583986533
827,NonVIP,498.91063177141905
828,NonVIP,527.8949209759065
829,NonVIP,569.6479082391263
830,NonVIP,317.5236230687667
831,NonVIP,401.3129028695634
832,NonVIP,382.8803653160518
833,NonVIP,436.0301268286585
834,NonVIP,652.5731968183925
835,NonVIP,756.5874335050732
836,NonVIP,1560.52139356689
837,NonVIP,384.1008996561313
838,NonVIP,1142.9607447589435
839,NonVIP,591.2897308928963
840,NonVIP,647.2903515085357
841,NonVIP,964.0572884443641
842,NonVIP,358.70591989106595
843,NonVIP,820.8376640803807
844,NonVIP,728.9088679453822
845,NonVIP,872.05125007568
846,NonVIP,779.804115483966
847,NonVIP,2566.799515066411
848,NonVIP,468.36270604260875
849,NonVIP,496.6828406205573
850,NonVIP,472.13865850647886
851,NonVIP,490.04027640022554
852,NonVIP,468.45361063174147
853,NonVIP,1279.1602566273768
854,NonVIP,1452.842609138479
855,NonVIP,485.9421279110555
856,NonVIP,420.81968269405763
857,NonVIP,862.0200722043841
858,NonVIP,490.9181069749701
859,NonVIP,942.1010115435901
860,NonVIP,743.6776400726799
861,NonVIP,288.9751611241798
862,NonVIP,1557.952690958999
863,NonVIP,1785.9981403572096
864,NonVIP,474.83445154992995
865,NonVIP,537.4115251254241
866,NonVIP,778.3886619291158
867,NonVIP,799.4717799220305
